"job_id";"sequence_number";"sequence_identifier";"full_name";"sequence_score";"bp_score";"cutoff_head";"cutoff_tail";"identity";"quality";"startpos";"stoppos";"ecolipos";"bps";"gene_bps";"turn";"lca_tax_embl_ebi_ena";"lca_tax_gtdb";"lca_tax_ltp";"lca_tax_rdp";"lca_tax_slv"
"1328919";"437";"364538";"seq_244";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Porphyromonadaceae;Dysgonomonas;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Porphyromonadaceae"";Dysgonomonas;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Dysgonomonadaceae;Dysgonomonas;"
"1328919";"438";"365385";"seq_183";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium bifidum;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;";"Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae;Bifidobacterium;"
"1328919";"439";"365536";"seq_448";"0.984298";"14";"0";"0";"92.4731";"98";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Oscillibacter;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;"
"1328919";"440";"365670";"seq_452";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium;";"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;"
"1328919";"441";"366147";"seq_140";"0";"13";"0";"0";"100";"100";"13877";"16304";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;";"Bacteria;""Bacteroidetes"";""Bacteroidia"";""Bacteroidales"";""Prevotellaceae"";Paraprevotella;";"Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae;Paraprevotella;"
"1328919";"442";"367814";"seq_647";"0.916081";"13";"0";"0";"90.3226";"91";"13877";"16304";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;"
"1328919";"443";"367946";"seq_475";"0.938863";"14";"0";"0";"86.0215";"93";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010;"
"1328919";"444";"368412";"seq_979";"0.955711";"11";"0";"0";"90.3226";"95";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Anaerotruncus;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;"
"1328919";"445";"368486";"seq_427";"0";"13";"0";"0";"100";"100";"13877";"16304";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Erysipelotrichia;Erysipelotrichales;Erysipelotrichaceae;Erysipelotrichaceae_incertae_sedis;";"Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae;[Clostridium] innocuum group;"
"1328919";"446";"369994";"seq_1020";"0.983399";"13";"0";"0";"95.6989";"98";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;"
"1328919";"447";"3708846";"seq_64";"0.98455";"13";"0";"0";"93.5484";"98";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;"
"1328919";"448";"3709560";"seq_55";"0.985343";"15";"0";"0";"97.8495";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;"
"1328919";"449";"3746871";"seq_544";"0.962802";"19";"0";"0";"97.8495";"96";"13878";"16309";"539";"93";"0";"none";"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;"
"1328919";"450";"3805726";"seq_208";"0.976158";"12";"0";"0";"93.5484";"97";"13877";"16304";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__S5-A14a;s__S5-A14a sp000758905;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae Sedis XIII;Anaerovorax;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;S5-A14a;"
"1328919";"451";"3807100";"seq_547";"0.98606";"14";"0";"0";"98.9247";"98";"13877";"16299";"539";"93";"0";"none";"Eukaryota;Viridiplantae;Streptophyta;Embryophyta;Tracheophyta;Spermatophyta;Magnoliophyta;";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Cyanobacteria;Cyanobacteriia;Chloroplast;"
"1328919";"452";"383714";"seq_483";"0";"12";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae Sedis XI;Anaerococcus;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;"
"1328919";"453";"3841096";"seq_375";"0.98449";"13";"0";"0";"97.8495";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;uncultured;"
"1328919";"454";"3841245";"seq_430";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Corynebacterineae;Corynebacteriaceae;Corynebacterium;";"Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae;Corynebacterium;"
"1328919";"455";"3856404";"seq_364";"0.984937";"13";"0";"0";"97.8495";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Ruminococcus;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Ruminococcus;"
"1328919";"456";"386088";"seq_1192";"0";"10";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Actinobacteria"";Actinobacteria;Actinobacteridae;Actinomycetales;Propionibacterineae;Propionibacteriaceae;Propionibacterium;";"Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae;Cutibacterium;"
"1328919";"457";"3866932";"seq_149";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalicatena;s__Faecalicatena torques;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Ruminococcus2;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] torques group;"
"1328919";"458";"389371";"seq_332";"0.917866";"14";"0";"0";"88.172";"91";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;"
"1328919";"459";"3903651";"seq_292";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Flavonifractor;s__Flavonifractor plautii;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;Flavonifractor;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;"
"1328919";"460";"3907189";"seq_15";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group;"
"1328919";"461";"3926111";"seq_1156";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aquamicrobium;s__Aquamicrobium sp001705425;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;Methyloterrigena;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;"
"1328919";"462";"3931537";"seq_102";"0.977602";"15";"0";"0";"93.5484";"97";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Monoglobales;f__UBA1381;g__CAG-41;s__CAG-41 sp900066215;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;"
"1328919";"463";"3943186";"seq_57";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-45;s__CAG-45 sp900066395;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;"
"1328919";"464";"3946926";"seq_622";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Limosilactobacillus;"
"1328919";"465";"3973322";"seq_652";"0.983952";"12";"0";"0";"94.6237";"98";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;"
"1328919";"466";"4004993";"seq_114";"0.97511";"13";"0";"0";"96.7742";"97";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;"
"1328919";"467";"4004998";"seq_146";"0.977812";"11";"0";"0";"94.6237";"97";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1328919";"468";"4039230";"seq_88";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1328919";"469";"4045886";"seq_22";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Fusicatenibacter;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Fusicatenibacter;"
"1328919";"470";"4060501";"seq_923";"0.984098";"12";"0";"0";"88.172";"98";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Peptococcaceae 1;unclassified_Peptococcaceae 1;";"Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae;Peptococcus;"
"1328919";"471";"4087649";"seq_473";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae;Clostridium;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Clostridium XlVa;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;"
"1328919";"472";"4090254";"seq_45";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1328919";"473";"4130483";"seq_541";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus aureus;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Staphylococcus;";"Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Staphylococcus;"
"1328919";"474";"4143073";"seq_48";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnospiraceae NK4A136 group;"
"1328919";"475";"4144205";"seq_78";"0.984802";"14";"0";"0";"95.6989";"98";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066785;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1328919";"476";"415160";"seq_349";"0.985492";"12";"0";"0";"94.6809";"98";"13877";"16304";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae Sedis XI;Anaerococcus;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Family XI;Anaerococcus;"
"1328919";"477";"4153054";"seq_209";"0.984514";"13";"0";"0";"98.9247";"98";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;"
"1328919";"478";"4154872";"seq_678";"0";"12";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Bacteroidetes"";Flavobacteriia;""Flavobacteriales"";Flavobacteriaceae;Cloacibacterium;";"Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Weeksellaceae;Cloacibacterium;"
"1328919";"479";"4168094";"seq_1251";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Companilactobacillus;"
"1328919";"480";"4191060";"seq_52";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Ruminococcus2;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1328919";"481";"4194837";"seq_110";"0.970727";"14";"0";"0";"95.6989";"97";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575;s__GCA-900066575 sp900066385;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;unclassified_Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;GCA-900066575;"
"1328919";"482";"4217963";"seq_7";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;"
"1328919";"483";"4242681";"seq_51";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Coprococcus;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Coprococcus;"
"1328919";"484";"4268506";"seq_399";"0.968635";"13";"0";"0";"97.8495";"96";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Lachnoclostridium;"
"1328919";"485";"4273894";"seq_1046";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;";"Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Psychrobacter;"
"1328919";"486";"4281639";"seq_95";"0";"12";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea formicigenerans;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Dorea;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Dorea;"
"1328919";"487";"4289139";"seq_68";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Lachnospiraceae;Roseburia;";"Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;Roseburia;"
"1328919";"488";"42931";"seq_676";"0";"14";"0";"0";"100";"100";"13877";"16304";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus garvieae;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Lactococcus;"
"1328919";"489";"4296764";"seq_549";"0.962744";"14";"0";"0";"91.3979";"96";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;"
"1328919";"490";"4298972";"seq_939";"0";"12";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Arcobacteraceae;g__Aliarcobacter;s__Aliarcobacter faecis;";"Unclassified;";"Bacteria;""Proteobacteria"";Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Arcobacter;";"Bacteria;Campylobacterota;Campylobacteria;Campylobacterales;Arcobacteraceae;Arcobacter;"
"1328919";"491";"4299126";"seq_37";"0.978415";"12";"0";"0";"89.2473";"97";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured;"
"1328919";"492";"4299128";"seq_134";"0";"15";"0";"0";"100";"100";"13877";"16304";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Negativicutes;Selenomonadales;Veillonellaceae;Dialister;";"Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae;Dialister;"
"1328919";"493";"4300206";"seq_453";"0";"14";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus delbrueckii;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;";"Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Lactobacillus;"
"1328919";"494";"4300690";"seq_120";"0";"13";"0";"0";"100";"100";"13877";"16304";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;"
"1328919";"495";"4300883";"seq_1115";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;";"Bacteria;Firmicutes;Bacilli;Bacillales;Staphylococcaceae;Jeotgalicoccus;";"Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae;Jeotgalicoccus;"
"1328919";"496";"4301511";"seq_128";"0";"12";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Unclassified;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;unclassified_Clostridiales;";"Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae;Christensenellaceae R-7 group;"
"1328919";"497";"4303249";"seq_1109";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium sp001422375;";"Unclassified;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;"
"1328919";"498";"4303851";"seq_644";"0.946382";"13";"0";"0";"88.172";"94";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Ruminococcaceae;unclassified_Ruminococcaceae;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;uncultured;"
"1328919";"499";"4305633";"seq_1098";"0.984501";"13";"0";"0";"98.9247";"98";"13877";"16304";"539";"93";"0";"none";"Bacteria;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiales_Incertae Sedis XIII;Anaerovorax;";"Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae;Anaerovorax;"
"1328919";"500";"4306262";"seq_35";"0";"15";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;""Verrucomicrobia"";Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Akkermansia;";"Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae;Akkermansia;"
"1328919";"501";"4307347";"seq_1093";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;";"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium extorquens;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;";"Bacteria;""Proteobacteria"";Alphaproteobacteria;Rhizobiales;Methylobacteriaceae;Methylobacterium;";"Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Methylobacterium-Methylorubrum;"
"1328919";"502";"4308127";"seq_228";"0.971753";"14";"0";"0";"90.3226";"97";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;unclassified_Firmicutes;";"Bacteria;Firmicutes;Bacilli;RF39;"
"1328919";"503";"4308835";"seq_40";"0";"13";"0";"0";"100";"100";"13877";"16299";"539";"93";"0";"none";"Bacteria;environmental samples;";"Unclassified;";"Unclassified;";"Bacteria;Firmicutes;Clostridia;Clostridiales;";"Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002;"
